doi,title,year,citations,is_oa,type
https://doi.org/10.1016/j.corsci.2022.110239,Key factors affecting hydrogen trapping at the inclusions in steels: A combined study using microprint technique and theoretical modeling,2022,46,False,article
https://doi.org/10.1016/j.corsci.2022.110344,Exploring the corrosion inhibition mechanism of 8-hydroxyquinoline for a PEO-coated magnesium alloy,2022,46,False,article
https://doi.org/10.1016/j.corsci.2022.110427,Evaluation of ablation resistant ZrC-SiC multilayer coating for SiC coated carbon/carbon composites under oxyacetylene and laser conditions,2022,46,False,article
https://doi.org/10.1016/j.corsci.2022.110551,Ablation behavior of sharp leading-edge C/C-ZrC-SiC composites using 3000 °C oxyacetylene torch,2022,46,False,article
https://doi.org/10.1016/j.corsci.2022.110610,Roles of the heat treatment on the Mg-Nd phases and corrosion mechanisms of Mg-4Nd alloy under sulfuric acid type acid rain,2022,46,False,article
https://doi.org/10.1016/j.corsci.2022.110686,Optimizing the interfacial potential distribution to mitigate high transient potential induced dissolution on C/Ti coated metal bipolar plates used in PEMFCs,2022,46,False,article
https://doi.org/10.1016/j.corsci.2022.110696,A multiple synergistic composite coating with ultrahigh anti-corrosion performance under harsh oxygen environment,2022,46,False,article
https://doi.org/10.1016/j.corsci.2022.110823,Corrosion behavior of fluorinated carbonyl iron-hydrophobic composites in neutral salt spray environment,2022,46,False,article
https://doi.org/10.1016/j.corsci.2023.110965,Electrochemical corrosion and electrochemical migration characteristics of SAC-1Bi-xMn solder alloys in NaCl solution,2023,46,True,article
https://doi.org/10.1016/j.corsci.2023.111271,Corrosion resistance of β-phase titanium alloys under simulated inflammatory conditions: Exploring the relevance of biocompatible alloying elements,2023,46,True,article
https://doi.org/10.1016/j.corsci.2023.111452,Metastable pitting corrosion behavior of laser powder bed fusion produced Ti6Al4V-Cu in 3.5% NaCl solution,2023,46,False,article
https://doi.org/10.1016/j.corsci.2023.111789,Inhibiting effect of carbon monoxide on gaseous hydrogen embrittlement of pipelines transporting hydrogen,2023,46,False,article
https://doi.org/10.1016/j.corsci.2024.111821,On the localized corrosion of AA5083 in a simulated dynamic seawater/air interface—Part 3: effects of sensitization,2024,46,False,article
https://doi.org/10.1016/j.corsci.2024.111956,"Tannin-based modified graphene oxide anti-corrosion composite coating with favourable corrosion inhibition, self-healing and photothermal conversion properties",2024,46,False,article
https://doi.org/10.1016/j.corsci.2024.112074,The influence of microstructural evolutions on electrochemical corrosion and passive behavior in precipitation-strengthened high-entropy alloys,2024,46,False,article
https://doi.org/10.1016/j.corsci.2024.112452,Influence of grain sizes and secondary phases on the mechanical behavior and corrosion resistance in a non-equiatomic NiCrCoFeMoAlTi high-entropy alloy,2024,46,False,article
https://doi.org/10.1016/j.corsci.2021.109283,Ablative properties of laminated ZrB2-SiC ceramic modified by SiC whisker in oxyacetylene environment,2021,45,False,article
https://doi.org/10.1016/j.corsci.2021.109516,An in-situ Raman study on the oxidation of mackinawite as a corrosion product layer formed on mild steel in marginally sour environments,2021,45,False,article
https://doi.org/10.1016/j.corsci.2021.109926,Combined effect of hydrogen embrittlement and corrosion on the cracking behaviour of C110 low alloy steel in O2-contaminated H2S environment,2021,45,False,article
https://doi.org/10.1016/j.corsci.2021.109955,Qualification and reusability of long and short fibre-reinforced ultra-refractory composites for aerospace thermal protection systems,2021,45,False,article
https://doi.org/10.1016/j.corsci.2022.110174,"Effects of microstructure on corrosion behaviors for RE2SiO5 (RE=Gd, Y, Er) environmental barrier coatings against calcium-magnesium-alumino-silicate melts",2022,45,False,article
https://doi.org/10.1016/j.corsci.2022.110235,Effects of flow velocity on the corrosion behaviour of super 13Cr stainless steel in ultra-HTHP CO2–H2S coexistence environment,2022,45,False,article
https://doi.org/10.1016/j.corsci.2022.110496,Comparative research on cyclic ablation behavior of C/C-ZrC-SiC and C/C-ZrC composites at temperatures above 2000 °C,2022,45,False,article
https://doi.org/10.1016/j.corsci.2022.110519,Microstructure and corrosion properties for ultrahigh-pressure Mg-Li alloys,2022,45,False,article
https://doi.org/10.1016/j.corsci.2022.110685,Improvement of corrosion and wear resistance of novel Zr-Ti-Al-V alloy with high strength and toughness by thermal nitridation treatment,2022,45,False,article
https://doi.org/10.1016/j.corsci.2023.111099,Evolution of Cr/Cr2O3 interface in Cr-coated zirconium alloy in high temperature steam,2023,45,False,article
https://doi.org/10.1016/j.corsci.2023.111332,Effect of ytterbium oxide on the structure and corrosion resistance of micro-arc oxide coatings of Mg-Nd binary alloys in the natural seawater,2023,45,False,article
https://doi.org/10.1016/j.corsci.2023.111429,Microbiologically influenced corrosion of CoCrFeMnNi high entropy alloy by sulfate-reducing bacterium Desulfovibrio vulgaris,2023,45,False,article
https://doi.org/10.1016/j.corsci.2023.111640,Enhanced corrosion resistance of 15–15Ti austenitic steel in liquid lead-bismuth eutectic at 550 ℃ by shot peening processing,2023,45,False,article
https://doi.org/10.1016/j.corsci.2023.111693,Oxidation and dissolution behavior of FeCrNiAl based high entropy alloy and alumina-forming austenitic steel exposed to lead-bismuth eutectic (LBE),2023,45,False,article
https://doi.org/10.1016/j.corsci.2024.112066,A comparative study on the passive film and SCC behavior of Ti-6Al-3Nb-2Zr-1Mo alloy at various test temperatures in simulated seawater,2024,45,True,article
https://doi.org/10.1016/j.corsci.2024.112112,"In-depth understanding in the effect of hydrogen on microstructural evolution, mechanical properties and fracture micro-mechanisms of advanced high-strength steels welded joints",2024,45,False,article
https://doi.org/10.1016/j.corsci.2024.112663,A new exceptional imidazoline derivative corrosion inhibitor for carbon steel in supercritical CO2 environment,2024,45,False,article
https://doi.org/10.1016/j.corsci.2025.113256,Mitigating grain boundary gd segregation to enhance high-temperature oxidation resistance in Mg-6Gd-1Al alloy: A comparative microstructural study,2025,45,False,article
https://doi.org/10.1016/j.corsci.2018.03.025,The galvanic corrosion of welded ultra-high strength steels used for automotive applications,2018,44,False,article
https://doi.org/10.1016/j.corsci.2019.02.003,Analysing the degree of sensitisation in 5xxx series aluminium alloys using artificial neural networks: A tool for alloy design,2019,44,True,article
https://doi.org/10.1016/j.corsci.2019.108269,Insights into high-temperature oxidation of Fe-Mn-Si-Cr-Ni shape memory stainless steels and its relationship to alloy chemical composition,2019,44,False,article
https://doi.org/10.1016/j.corsci.2020.108859,Selective oxidation of ternary Fe-Mn-Si alloys during annealing process,2020,44,True,article
https://doi.org/10.1016/j.corsci.2020.109205,Lifetime improvement of EB-PVD 7YSZ TBCs by doping of Hf or Zr in NiCoCrAlY bond coats,2020,44,False,article
https://doi.org/10.1016/j.corsci.2021.109265,Influence of H2S on the pitting corrosion of 316L stainless steel in oilfield brine,2021,44,True,article
https://doi.org/10.1016/j.corsci.2021.109322,Some new discoveries on the structure of the rust layer of weathering steel in a simulated industrial atmosphere by STEM-EDS and HRTEM,2021,44,False,article
https://doi.org/10.1016/j.corsci.2021.109860,Effect of microstructural evolution and texture change on the in-vitro bio-corrosion behaviour of hard-plate hot forged Mg-4Zn-0.5Ca-0.16Mn (wt%) alloy,2021,44,False,article
https://doi.org/10.1016/j.corsci.2022.110084,Self-healing performance of ethyl-cellulose based supramolecular gel coating highly loaded with different carbon chain length imidazoline inhibitors in NaCl corrosion medium,2022,44,False,article
https://doi.org/10.1016/j.corsci.2022.110187,A high-resolution characterization of irradiation-assisted stress corrosion cracking of proton-irradiated 316L stainless steel in simulated pressurized water reactor primary water,2022,44,False,article
https://doi.org/10.1016/j.corsci.2022.110215,Multiple cyclic ablation behaviors of multilayer ZrC-TaC coating with ZrC-SiC interface layer,2022,44,False,article
https://doi.org/10.1016/j.corsci.2022.110312,Corrosion behaviour of rare-earth monosilicates in CMAS exposure,2022,44,False,article
https://doi.org/10.1016/j.corsci.2022.110315,Tribocorrosion of 316L stainless steel by in-situ electrochemical methods under deep-sea high hydrostatic pressure environment,2022,44,False,article
https://doi.org/10.1016/j.corsci.2022.110520,Tuning microstructure and enhancing corrosion property of Ti-6Al-3Nb-2Zr-1Mo alloy through electron beam surface melting,2022,44,False,article
https://doi.org/10.1016/j.corsci.2022.110595,Systematic investigation of the oxidation behavior of Fe-Cr-Al cladding alloys in high-temperature steam,2022,44,False,article
https://doi.org/10.1016/j.corsci.2022.110847,"Insight into microstructure, microhardness and corrosion performance of 2205 duplex stainless steel: Effect of plastic pre-strain",2022,44,False,article
https://doi.org/10.1016/j.corsci.2023.110963,Effect of sulfate reducing bacteria on the galvanic corrosion behavior of X52 carbon steel and 2205 stainless steel bimetallic couple,2023,44,False,article
https://doi.org/10.1016/j.corsci.2023.111027,Hydrogen-induced cracking of welded X80 steel studies by experimental testing and molecular dynamics modeling,2023,44,False,article
https://doi.org/10.1016/j.corsci.2023.111553,Comparison investigation on corrosion of SIMP and T91 steels exposed to liquid LBE at 450 ℃: The role of Si on reducing oxidation rate,2023,44,False,article
https://doi.org/10.1016/j.corsci.2023.111813,Effect of annealing temperature on the microstructure evolution and corrosion behavior of Carbon-interstitial FeMnCoCrNi high-entropy alloys,2023,44,False,article
https://doi.org/10.1016/j.corsci.2024.112012,Cavitation erosion of the AA7050 aluminum alloy in 3.5 wt% NaCl solution—Part 1: mitigating effect by corrosion,2024,44,False,article
https://doi.org/10.1016/j.corsci.2024.112038,Polyurethane coatings with corrosion inhibition and color-fluorescence damage reporting properties based on APhen-grafted carbon dots,2024,44,False,article
https://doi.org/10.1016/j.corsci.2024.112134,Effect of Ca-Mg microalloying on corrosion behavior and corrosion resistance of low alloy steel in the marine atmospheric environment,2024,44,False,article
https://doi.org/10.1016/j.corsci.2024.112209,Penetration of imidazoline derivatives through deposited scale for inhibiting the under-deposit corrosion of pipeline steel,2024,44,False,article
https://doi.org/10.1016/j.corsci.2015.09.006,On the key role of Cu on the oxidation behavior of Cu–Ni–Fe based anodes for Al electrolysis,2015,43,False,article
https://doi.org/10.1016/j.corsci.2016.12.012,Effects of microtexture and Ti3Al (α2) precipitates on stress-corrosion cracking properties of a Ti-8Al-1Mo-1V alloy,2016,43,True,article
https://doi.org/10.1016/j.corsci.2020.108700,Oxidation behavior of Al/Y co-modified nanocrystalline coatings with different Al content on a nickel-based single-crystal superalloy,2020,43,False,article
https://doi.org/10.1016/j.corsci.2020.108804,Study on the adsorption of OH− and CaOH+ on Fe (100) surface and their effect on passivation of steel bar: Experiments and DFT modelling,2020,43,False,article
https://doi.org/10.1016/j.corsci.2020.108959,"Investigation of the oxidation behavior and high oxidation-resistant mechanism of Ti(C,N)-based cermets",2020,43,False,article
https://doi.org/10.1016/j.corsci.2020.109215,Spectroscopic insight into the role of SDBS on the interface evolution of Mg in NaCl corrosive medium,2021,43,False,article
https://doi.org/10.1016/j.corsci.2021.109568,Influence of the degree of saturation on carbon steel corrosion in soil,2021,43,False,article
https://doi.org/10.1016/j.corsci.2021.109699,Insight into the stress corrosion cracking of HP-13Cr stainless steel in the aggressive geothermal environment,2021,43,False,article
https://doi.org/10.1016/j.corsci.2021.109838,Study of NaCl-induced hot-corrosion behavior of TiN single-layer and TiN/Ti multilayer coatings at 500 °C,2021,43,False,article
https://doi.org/10.1016/j.corsci.2021.109929,Silicate ash-resistant novel thermal barrier coatings in gas turbines,2021,43,False,article
https://doi.org/10.1016/j.corsci.2021.110016,Spontaneous passivation of the CoCrFeMnNi high entropy alloy in sulfuric acid solution: The effects of alloyed nitrogen and dissolved oxygen,2021,43,False,article
https://doi.org/10.1016/j.corsci.2021.110006,Sequential kinetic analysis of the influences of non-metallic inclusions on hydrogen diffusion and trapping in high-strength pipeline steel with Al-Ti deoxidisation and Mg treatment,2021,43,False,article
https://doi.org/10.1016/j.corsci.2022.110275,Corrosion behavior of Al-containing MAX-phase coatings exposed to oxygen containing molten Pb at 600 °C,2022,43,True,article
https://doi.org/10.1016/j.corsci.2022.110385,Design and preparation of multilayer TaC/HfC coating: Ablation behavior under oxyacetylene flame with different heat flux,2022,43,False,article
https://doi.org/10.1016/j.corsci.2022.110387,Enhanced inhibition performance of NO2- intercalated MgAl-LDH modified with nano-SiO2 on steel corrosion in simulated concrete pore solution,2022,43,False,article
https://doi.org/10.1016/j.corsci.2022.110524,Microstructure evolution of HfB2-SiC/SiC coating for C/C composites during long-term oxidation at 1700 °C,2022,43,False,article
https://doi.org/10.1016/j.corsci.2022.110789,Effect of heat treatment on microstructure and corrosion behavior of Ti6Al4V fabricated by laser beam powder bed fusion,2022,43,False,article
https://doi.org/10.1016/j.corsci.2022.110830,Effect of heat treatment on corrosion behaviour of additively manufactured 316L stainless steel in high-temperature water,2022,43,False,article
https://doi.org/10.1016/j.corsci.2022.110899,Exploring the influence of flue gas impurities on the electrochemical corrosion mechanism of X80 steel in a supercritical CO2-saturated aqueous environment,2022,43,False,article
https://doi.org/10.1016/j.corsci.2022.110904,Effect of trace impurity elements on the high-temperature oxidation resistance of a high-purity nickel-based superalloy,2022,43,False,article
https://doi.org/10.1016/j.corsci.2023.111040,Experimental investigations on corrosion behavior and antibacterial property of nickel-aluminum bronze fabricated through wire-arc additive manufacturing (WAAM),2023,43,False,article
https://doi.org/10.1016/j.corsci.2023.111164,Effects of the microstructure and reversed austenite on the hydrogen embrittlement susceptibility of Ni-Cr-Mo-V/Nb high-strength steel,2023,43,False,article
https://doi.org/10.1016/j.corsci.2023.111224,The tribocorrosion resistance of TiN+TiB /TC4 composite coatings and the synergistic strengthening effects of multi-level reinforcements,2023,43,False,article
https://doi.org/10.1016/j.corsci.2023.111455,Improving oxidation resistance of TaMoZrTiAl refractory high entropy alloys via Nb and Si alloying,2023,43,False,article
https://doi.org/10.1016/j.corsci.2023.111556,Insights into the stress corrosion cracking propagation behavior of Alloy 690 and 316 L stainless steel in KOH versus LiOH oxygenated water,2023,43,False,article
https://doi.org/10.1016/j.corsci.2023.111689,Interaction laws of RE2O3 and CMAS and rare earth selection criterions for RE-containing thermal barrier coatings against CMAS attack,2023,43,False,article
https://doi.org/10.1016/j.corsci.2023.111716,Understanding localized corrosion mechanism of 90/10 copper-nickel alloy in flowing NaCl solution induced by partial coverage of corrosion products films,2023,43,False,article
https://doi.org/10.1016/j.corsci.2023.111809,Electrochemical corrosion behaviour and corrosion mechanism of Sn-9Zn-xGe solder alloys in NaCl solution,2023,43,True,article
https://doi.org/10.1016/j.corsci.2024.112107,Revealing the coupling of multiple corrosion behaviors in the corrosion process of titanium-steel composites in marine environment,2024,43,False,article
https://doi.org/10.1016/j.corsci.2024.112593,Accelerated stress corrosion cracking of X80 pipeline steel under the combined effects of sulfate-reducing bacteria and hydrostatic pressure,2024,43,False,article
https://doi.org/10.1016/j.corsci.2018.03.001,Modelling of the effect of grain boundary diffusion on the oxidation of Ni-Cr alloys at high temperature,2018,42,True,article
https://doi.org/10.1016/j.corsci.2018.10.037,Effect of Zn and Mg alloying on microstructure and anticorrosion mechanisms of Al-Si based coatings for high strength steel,2018,42,False,article
https://doi.org/10.1016/j.corsci.2019.03.042,Corrosion onset associated with the reinforcement and secondary phases in B4C-6061Al neutron absorber material in H3BO3 solution,2019,42,False,article
https://doi.org/10.1016/j.corsci.2019.108274,Long-term corrosion kinetics and mechanism of magnesium alloy AZ31 exposed to a dry tropical desert environment,2019,42,False,article
https://doi.org/10.1016/j.corsci.2020.108941,Oxidation behavior and thermal stability of Cr2AlB2 powders,2020,42,False,article
https://doi.org/10.1016/j.corsci.2020.109132,Oxidation mechanism of refractory Molybdenum exposed to oxygen-saturated lead-bismuth eutectic at 600 °C,2020,42,False,article
https://doi.org/10.1016/j.corsci.2021.109529,Temperature-dependent corrosion behaviour of the amorphous steel in simulated wet storage environment of spent nuclear fuels,2021,42,False,article
https://doi.org/10.1016/j.corsci.2022.110100,Effect of Nb addition on the internal oxidation of novel Ni-base superalloy,2022,42,False,article
https://doi.org/10.1016/j.corsci.2021.110081,High-temperature corrosion of HfSiO4 environmental barrier coatings exposed to water vapor/oxygen atmosphere and molten calcium magnesium aluminosilicate,2022,42,False,article
https://doi.org/10.1016/j.corsci.2022.110213,"The significant effect of tantalum on the hydrogen-induced cracking of pipeline steel: Morphology, hydrogen permeation, and theoretical studies",2022,42,False,article
https://doi.org/10.1016/j.corsci.2022.110330,Effect of Zn-Mg interlayer on the corrosion resistance of multilayer Zn-based coating fabricated by physical vapor deposition process,2022,42,True,article
https://doi.org/10.1016/j.corsci.2022.110379,Anodic electrochemical behaviors of in situ synthesized (TiB+TiC)/Ti6Al4V composites in NaNO3 and NaCl electrolyte,2022,42,False,article
https://doi.org/10.1016/j.corsci.2022.110499,Oxidation behaviors and mechanical properties of L12-strengthened high-entropy alloys at 700 ℃,2022,42,False,article
https://doi.org/10.1016/j.corsci.2022.110555,Influence of alumina addition on steam corrosion behaviour of ytterbium disilicates for environmental barrier coating applications,2022,42,True,article
https://doi.org/10.1016/j.corsci.2022.110669,Strain-induced twins and martensite: Effects on hydrogen embrittlement of selective laser melted (SLM) 316 L stainless steel,2022,42,False,article
https://doi.org/10.1016/j.corsci.2022.110681,An electro-chemo-mechanical framework for predicting hydrogen uptake in metals due to aqueous electrolytes,2022,42,True,article
https://doi.org/10.1016/j.corsci.2022.110700,Why does seawater corrosion significantly inhibit the cavitation erosion damage of nickel-aluminum bronze?,2022,42,False,article
https://doi.org/10.1016/j.corsci.2022.110729,"Unraveling the effect of O2, NO2 and SO2 impurities on the stress corrosion behavior of X65 steel in water-saturated supercritical CO2 streams",2022,42,False,article
https://doi.org/10.1016/j.corsci.2022.110794,Comparative study on the corrosion behaviour of 1.4529 super austenitic stainless steel and laser-cladding 1.4529 coating in simulated desulfurized flue gas condensates,2022,42,False,article
https://doi.org/10.1016/j.corsci.2022.110796,Effect of minor addition of Ce on microstructure and LBE corrosion resistance for CLAM steel,2022,42,False,article
https://doi.org/10.1016/j.corsci.2022.110938,Effect of Al/Mn ratio on corrosion behavior of lean Mg-Zn-Ca-Al-Mn alloy processed by twin-roll casting,2022,42,False,article
https://doi.org/10.1016/j.corsci.2023.111125,Extracellular electron transfer corrosion mechanism of two marine structural steels caused by nitrate reducing Halomonas titanicae,2023,42,True,article
https://doi.org/10.1016/j.corsci.2023.111147,Broken passive film and subsequent pitting corrosion behavior of 2205 duplex stainless steel induced by marine fungus Aspergillus terreus in artificial seawater,2023,42,False,article
https://doi.org/10.1016/j.corsci.2023.111218,Enhancement of corrosion resistance and antibacterial properties of PEO coated AZ91D Mg alloy by copper- and phosphate-based sealing treatment,2023,42,False,article
https://doi.org/10.1016/j.corsci.2023.111204,Corrosion of high-strength steel in 3.5% NaCl solution under hydrostatic pressure: Understanding electrochemical corrosion with tensile stress coupling,2023,42,False,article
https://doi.org/10.1016/j.corsci.2023.111341,Changing the second phase distribution shape and improving the corrosion resistance of Mg-6.7Y-2.5Zn alloy by addition of trace Ta,2023,42,False,article
https://doi.org/10.1016/j.corsci.2023.111354,Investigation on corrosion behavior of Zr-bearing TA10-based titanium alloys,2023,42,False,article
https://doi.org/10.1016/j.corsci.2023.111486,The dual nature of Cu content on the corrosion resistance of low alloy steels in sulfuric acid: A time-dependent reversal of corrosion resistance,2023,42,False,article
https://doi.org/10.1016/j.corsci.2023.111492,Unveiling the adsorption and inhibition mechanism of thiadiazole derivatives for mild steel corrosion in hydrochloric acid based on experimental approaches and first-principles calculations,2023,42,False,article
https://doi.org/10.1016/j.corsci.2024.112044,Electrodeposited Ti3C2Tx MXene composite coating toward superior surface protection on aluminum alloy in PEMFC environments,2024,42,False,article
https://doi.org/10.1016/j.corsci.2024.112108,Composition-driven superior CMAS corrosion resistance of high-entropy rare-earth disilicates,2024,42,False,article
https://doi.org/10.1016/j.corsci.2024.112557,Effect of grain size and grain boundary type on intergranular stress corrosion cracking of austenitic stainless steel: A phase-field study,2024,42,False,article
https://doi.org/10.1016/j.corsci.2024.112592,Insights into corrosion behavior of Mg alloys containing long-period stacking ordered structure in chloride and sulfate media,2024,42,False,article
https://doi.org/10.1016/j.corsci.2025.112676,Tobacco stem extract/KI as a sustainable synergistic inhibitor for the corrosion of steel in H₂SO₄ media: Proposal and application of an advanced impedance parameter,2025,42,False,article
https://doi.org/10.1016/j.corsci.2025.112936,Cavitation erosion of the AA7050 aluminum alloy in 3.5 wt% NaCl solution—Part 2: an impedance investigation of the effect of cavitation intensity on interfacial states,2025,42,False,article
https://doi.org/10.1016/j.corsci.2018.01.038,Effect of mechanical loading on the galvanic corrosion behavior of a magnesium-steel structural joint,2018,41,False,article
https://doi.org/10.1016/j.corsci.2018.05.024,The corrosion of copper in irradiated and unirradiated humid air,2018,41,False,article
https://doi.org/10.1016/j.corsci.2019.01.007,Evaluating the efficiency of grain boundary serrations in attenuating high-temperature hot corrosion degradation in Alloy 617,2019,41,False,article
https://doi.org/10.1016/j.corsci.2019.01.008,Effects of tungsten content on the high-temperature oxidation behavior of Ni-xW-6Cr alloys,2019,41,False,article
https://doi.org/10.1016/j.corsci.2020.108518,Effect of Cr/Mo carbides on corrosion behaviour of Fe_Mn_C twinning induced plasticity steel,2020,41,False,article
https://doi.org/10.1016/j.corsci.2020.108749,The origin of passivity in aluminum-manganese solid solutions,2020,41,True,article
https://doi.org/10.1016/j.corsci.2020.108862,Growth of nanocrystalline β-Nb2N coating on 430 ferritic stainless steel bipolar plates of PEMFCs by disproportionation reaction of Nb(IV) ions in molten salt,2020,41,False,article
https://doi.org/10.1016/j.corsci.2020.109047,Experimental assessment of the fatigue strength of corroded bridge wires using non-contact mapping techniques,2020,41,False,article
https://doi.org/10.1016/j.corsci.2020.109185,Influence of seawater depth and electrode potential on the tribocorrosion of Ti6Al4V alloy under the simulated deep-sea environment by in-situ electrochemical technique,2020,41,False,article
https://doi.org/10.1016/j.corsci.2021.109722,Oxidation characteristics of Fe22Cr5Al3Mo-xNb alloys in high temperature steam,2021,41,False,article
https://doi.org/10.1016/j.corsci.2021.109804,Cyclic oxidation of alloy 718 produced by additive manufacturing compared to a wrought-718 alloy,2021,41,True,article
https://doi.org/10.1016/j.corsci.2021.109897,High temperature and short-term oxidation behavior of CoCrCu1.2FeNi high entropy alloy in solid and semi-solid state,2021,41,False,article
https://doi.org/10.1016/j.corsci.2022.110273,Pitting and intergranular corrosion of Scalmalloy® aluminium alloy additively manufactured by Selective Laser Melting (SLM),2022,41,True,article
https://doi.org/10.1016/j.corsci.2022.110553,Corrosion protection properties of Janus PTFE coatings in highly corrosive H2SO4 solutions,2022,41,False,article
https://doi.org/10.1016/j.corsci.2022.110598,A hierarchically structured coating on 2A12-T4 aluminum alloy for anti-wear and corrosion,2022,41,False,article
https://doi.org/10.1016/j.corsci.2022.110628,Corrosion resistance of GdPO4 thermal barrier coating candidate in the presence of CMAS + NaVO3 and CMAS,2022,41,False,article
https://doi.org/10.1016/j.corsci.2022.110703,Extracellular polymeric substances secreted by marine fungus Aspergillus terreus: Full characterization and detailed effects on aluminum alloy corrosion,2022,41,False,article
https://doi.org/10.1016/j.corsci.2022.110757,A high-resolution study of the different surface state effects on the corrosion behaviors of a ferritic steel and an austenitic steel in supercritical water,2022,41,False,article
https://doi.org/10.1016/j.corsci.2022.110802,Ablation performance of C/C-ZrC-SiC composites with in-situ YSi2-doped ZrC-SiC-ZrSi2 coating under oxyacetylene torch,2022,41,False,article
https://doi.org/10.1016/j.corsci.2022.110886,Effect of TiC precipitation on the corrosion behavior of Monel K500 alloy in 3.5 wt.% NaCl solution,2022,41,False,article
https://doi.org/10.1016/j.corsci.2023.111049,Tailoring microstructure of a nickel aluminium bronze by hot extrusion and its impact on mechanical and corrosion behaviour,2023,41,False,article
https://doi.org/10.1016/j.corsci.2023.111119,Sodium silicate corrosion inhibition behaviour for carbon steel in a dynamic salt water environment,2023,41,True,article
https://doi.org/10.1016/j.corsci.2023.111122,Effect of minor Sc modification on the high-temperature oxidation behavior of near-α Ti alloy,2023,41,False,article
https://doi.org/10.1016/j.corsci.2023.111405,Effect of mullite content on microstructure and ablation behavior of mullite modified C/C-SiC-HfC composites,2023,41,False,article
https://doi.org/10.1016/j.corsci.2023.111673,New insights in the oxidation behavior of (FeCoCrNi)94Al4Ti2Si high entropy alloys at 1100 °C,2023,41,False,article
https://doi.org/10.1016/j.corsci.2023.111762,"Laser ablation of SiC/SiC ceramic matrix composites: Morphological characterization, component evolution and oxidation mechanisms",2023,41,False,article
https://doi.org/10.1016/j.corsci.2023.111798,The coupling mechanism of shrinkage defects and graphite on the corrosion resistance of ductile iron,2023,41,False,article
https://doi.org/10.1016/j.corsci.2024.111846,Perspectives on the unusual electrochemical corrosion of Nickel Aluminum Bronze (NAB) alloy fabricated through laser-powder bed fusion additive manufacturing,2024,41,True,article
https://doi.org/10.1016/j.corsci.2024.112100,Prediction and interpretation of concrete corrosion induced by carbon dioxide using machine learning,2024,41,False,article
https://doi.org/10.1016/j.corsci.2024.112170,2-Benzylsulfanyl-1H-benzimidazole and its mixture as highly efficient corrosion inhibitors for carbon steel under dynamic supercritical CO2 flow conditions,2024,41,False,article
https://doi.org/10.1016/j.corsci.2024.112260,Synergistic inhibition mechanism of imidazolidine and sodium lauryl polyoxyethylene ether sulfate for Q235 steel in H2SO4 solution: Combining experimental measurements with theoretical calculations,2024,41,False,article
https://doi.org/10.1016/j.corsci.2024.112386,Correlative study of Mott–Schottky analysis and corrosion behaviour of plasma electrolytic oxidation treated magnesium alloy: Effect of Cl⎺ concentrations,2024,41,False,article
https://doi.org/10.1016/j.corsci.2024.112395,A polyurea capturing both high strength and rapid self-healing tailored for intelligent barrier anti-corrosion system,2024,41,False,article
https://doi.org/10.1016/j.corsci.2024.112649,Comparative study of the corrosion behavior of base metal and welded joint of Ti-6Al-3Nb-2Zr-1Mo alloy in the acidic chloride environment,2024,41,False,article
https://doi.org/10.1016/j.corsci.2017.12.017,Effect of chloride and sulfate ions on crevice corrosion behavior of low-pressure steam turbine materials,2017,40,False,article
https://doi.org/10.1016/j.corsci.2020.108560,Effect of tungsten-containing additives (WB/ WSi2/ W) on ablation behavior of ZrB2-SiC coating,2020,40,False,article
https://doi.org/10.1016/j.corsci.2020.108659,Dynamic spreading of re-melted volcanic ash bead on thermal barrier coatings,2020,40,False,article
https://doi.org/10.1016/j.corsci.2020.108611,Degradation mechanism of Ti-6Al-2Sn-4Zr-2Mo-Si alloy exposed to solid NaCl deposit at high temperature,2020,40,True,article
https://doi.org/10.1016/j.corsci.2021.109286,Streptococcus mutans biofilms induce metabolite-mediated corrosion of 316 L stainless steel in a simulated oral environment,2021,40,False,article
https://doi.org/10.1016/j.corsci.2021.109347,"Effects of LaB6 on composition, microstructure and ablation property of the HfC-TaC-SiC doped C/C composites prepared by precursor infiltration and pyrolysis",2021,40,False,article
https://doi.org/10.1016/j.corsci.2021.109561,Revealing the inner rules of PREN from electronic aspect by first-principles calculations,2021,40,False,article
https://doi.org/10.1016/j.corsci.2021.109644,Combined effects of machining-induced residual stress and external load on SCC initiation and early propagation of 316 stainless steel in high temperature high pressure water,2021,40,False,article
https://doi.org/10.1016/j.corsci.2022.110548,Corrosion and tribocorrosion protection of novel PEO coatings on a secondary cast Al-Si alloy: Influence of polishing and sol-gel sealing,2022,40,False,article
https://doi.org/10.1016/j.corsci.2022.110738,"Corrosiveness of CMAS and CMAS + salt (NaVO3, Na2SO4 and NaCl) to YSZ thermal barrier coating materials",2022,40,False,article
https://doi.org/10.1016/j.corsci.2022.110758,Electron microscopy analysis of grain boundaries and intergranular corrosion in aged Al-Mg-Si alloy doped with 0.05 wt% Cu,2022,40,True,article
https://doi.org/10.1016/j.corsci.2022.110791,Effect of twin-related boundaries distribution on carbide precipitation and intergranular corrosion behavior in nuclear-grade higher carbon austenitic stainless steel,2022,40,False,article
https://doi.org/10.1016/j.corsci.2022.110932,Electrochemical Impedance Spectroscopy (EIS) of parylene coated magnesium stents in organic solvent to study early corrosion control,2023,40,True,article
